170.660, 129.389, 5.696, 21.968 False
170.471, 129.391, 5.644, 22.001 False
170.284, 129.394, 5.601, 22.034 False
170.098, 129.397, 5.571, 22.067 False
169.912, 129.399, 5.546, 22.100 False
169.727, 129.402, 5.523, 22.133 False
169.543, 129.404, 5.505, 22.166 False
169.360, 129.407, 5.495, 22.199 False
169.176, 129.409, 5.494, 22.232 False
168.992, 129.412, 5.501, 22.265 False
168.808, 129.414, 5.513, 22.298 False
168.623, 129.417, 5.527, 22.331 False
168.438, 129.419, 5.542, 22.364 False
168.253, 129.421, 5.556, 22.397 False
168.067, 129.424, 5.568, 22.430 False
167.881, 129.426, 5.577, 22.463 False
167.694, 129.429, 5.582, 22.496 False
167.508, 129.431, 5.584, 22.529 False
167.322, 129.434, 5.582, 22.562 False
167.136, 129.436, 5.577, 22.595 False
166.950, 129.438, 5.570, 22.628 False
166.765, 129.441, 5.560, 22.661 False
166.580, 129.443, 5.548, 22.694 False
166.395, 129.445, 5.534, 22.727 False
166.211, 129.447, 5.517, 22.760 False
166.028, 129.450, 5.498, 22.793 False
165.845, 129.452, 5.478, 22.826 False
165.663, 129.454, 5.457, 22.859 False
165.482, 129.456, 5.434, 22.892 False
165.302, 129.458, 5.411, 22.925 False
165.122, 129.460, 5.388, 22.958 False
164.943, 129.462, 5.368, 22.991 False
164.765, 129.464, 5.353, 23.024 False
164.586, 129.466, 5.343, 23.057 False
164.408, 129.468, 5.341, 23.090 False
164.230, 129.470, 5.348, 23.123 False
164.051, 129.472, 5.365, 23.156 False
163.871, 129.474, 5.391, 23.189 False
163.690, 129.476, 5.426, 23.222 False
163.508, 129.478, 5.465, 23.255 False
163.325, 129.480, 5.504, 23.288 False
163.140, 129.482, 5.542, 23.321 False
162.954, 129.484, 5.576, 23.354 False
162.767, 129.486, 5.605, 23.387 False
162.580, 129.488, 5.629, 23.420 False
162.391, 129.489, 5.648, 23.453 False
162.203, 129.491, 5.662, 23.486 False
162.014, 129.493, 5.671, 23.519 False
161.825, 129.495, 5.676, 23.552 False
161.636, 129.497, 5.677, 23.585 False
161.447, 129.499, 5.673, 23.618 False
161.258, 129.501, 5.667, 23.651 False
161.069, 129.502, 5.657, 23.684 False
160.881, 129.504, 5.645, 23.717 False
160.694, 129.506, 5.629, 23.750 False
160.507, 129.508, 5.612, 23.783 False
160.320, 129.509, 5.593, 23.816 False
160.135, 129.511, 5.574, 23.849 False
159.950, 129.513, 5.552, 23.882 False
159.765, 129.514, 5.529, 23.915 False
159.582, 129.515, 5.506, 23.948 False
159.399, 129.516, 5.484, 23.981 False
159.217, 129.518, 5.464, 24.014 False
159.035, 129.519, 5.447, 24.047 False
158.854, 129.520, 5.437, 24.080 False
158.673, 129.522, 5.434, 24.113 False
158.491, 129.523, 5.440, 24.146 False
158.309, 129.524, 5.455, 24.179 False
158.127, 129.526, 5.480, 24.212 False
157.943, 129.527, 5.512, 24.245 False
157.758, 129.528, 5.549, 24.278 False
157.572, 129.530, 5.587, 24.311 False
157.384, 129.531, 5.623, 24.344 False
157.196, 129.532, 5.655, 24.377 False
157.006, 129.533, 5.683, 24.410 False
156.816, 129.535, 5.705, 24.443 False
156.626, 129.536, 5.722, 24.476 False
156.435, 129.537, 5.734, 24.509 False
156.243, 129.538, 5.742, 24.542 False
156.052, 129.540, 5.745, 24.575 False
155.860, 129.541, 5.744, 24.608 False
155.669, 129.542, 5.740, 24.641 False
155.478, 129.543, 5.732, 24.674 False
155.288, 129.544, 5.721, 24.707 False
155.098, 129.545, 5.707, 24.740 False
154.908, 129.546, 5.690, 24.773 False
154.719, 129.547, 5.671, 24.806 False
154.531, 129.548, 5.651, 24.839 False
154.343, 129.549, 5.628, 24.872 False
154.156, 129.550, 5.605, 24.905 False
153.970, 129.551, 5.581, 24.938 False
153.785, 129.552, 5.559, 24.971 False
153.600, 129.553, 5.539, 25.004 False
153.416, 129.553, 5.523, 25.037 False
153.232, 129.554, 5.513, 25.070 False
153.049, 129.555, 5.509, 25.103 False
152.865, 129.555, 5.516, 25.136 False
152.680, 129.556, 5.530, 25.169 False
152.495, 129.556, 5.555, 25.202 False
152.309, 129.557, 5.586, 25.235 False
152.121, 129.558, 5.622, 25.268 False
151.933, 129.558, 5.660, 25.301 False
151.743, 129.559, 5.696, 25.334 False
151.552, 129.560, 5.729, 25.367 False
151.360, 129.560, 5.755, 25.400 False
151.167, 129.561, 5.777, 25.433 False
150.974, 129.561, 5.793, 25.466 False
150.781, 129.562, 5.803, 25.499 False
150.588, 129.563, 5.809, 25.532 False
150.394, 129.563, 5.811, 25.565 False
150.200, 129.564, 5.809, 25.598 False
150.007, 129.564, 5.803, 25.631 False
149.814, 129.565, 5.794, 25.664 False
149.621, 129.565, 5.782, 25.697 False
149.429, 129.566, 5.766, 25.730 False
149.238, 129.566, 5.749, 25.763 False
149.047, 129.566, 5.728, 25.796 False
148.857, 129.567, 5.707, 25.829 False
148.667, 129.567, 5.683, 25.862 False
148.479, 129.568, 5.658, 25.895 False
148.291, 129.568, 5.631, 25.928 False
148.104, 129.568, 5.605, 25.961 False
147.918, 129.569, 5.579, 25.994 False
147.733, 129.569, 5.556, 26.027 False
147.548, 129.569, 5.538, 26.060 False
147.364, 129.570, 5.526, 26.093 False
147.180, 129.570, 5.521, 26.126 False
146.995, 129.570, 5.525, 26.159 False
146.811, 129.570, 5.539, 26.192 False
146.625, 129.571, 5.561, 26.225 False
146.439, 129.571, 5.592, 26.258 False
146.251, 129.571, 5.626, 26.291 False
146.062, 129.571, 5.663, 26.324 False
145.872, 129.571, 5.698, 26.357 False
145.681, 129.572, 5.729, 26.390 False
145.490, 129.572, 5.756, 26.423 False
145.297, 129.572, 5.777, 26.456 False
145.104, 129.572, 5.793, 26.489 False
144.911, 129.572, 5.804, 26.522 False
144.717, 129.572, 5.810, 26.555 False
144.523, 129.572, 5.811, 26.588 False
144.330, 129.573, 5.809, 26.621 False
144.136, 129.573, 5.803, 26.654 False
143.943, 129.573, 5.793, 26.687 False
143.751, 129.573, 5.780, 26.720 False
143.559, 129.573, 5.765, 26.753 False
143.367, 129.573, 5.747, 26.786 False
143.176, 129.573, 5.728, 26.819 False
142.986, 129.573, 5.705, 26.852 False
142.797, 129.573, 5.682, 26.885 False
142.608, 129.573, 5.657, 26.918 False
142.420, 129.573, 5.632, 26.951 False
142.233, 129.573, 5.607, 26.984 False
142.047, 129.573, 5.585, 27.017 False
141.862, 129.573, 5.567, 27.050 False
141.676, 129.573, 5.556, 27.083 False
141.491, 129.573, 5.553, 27.116 False
141.306, 129.573, 5.557, 27.149 False
141.120, 129.572, 5.572, 27.182 False
140.934, 129.572, 5.594, 27.215 False
140.746, 129.572, 5.625, 27.248 False
140.557, 129.572, 5.659, 27.281 False
140.368, 129.572, 5.695, 27.314 False
140.177, 129.572, 5.729, 27.347 False
139.984, 129.572, 5.761, 27.380 False
139.792, 129.571, 5.788, 27.413 False
139.598, 129.571, 5.809, 27.446 False
139.404, 129.571, 5.824, 27.479 False
139.209, 129.571, 5.834, 27.512 False
139.015, 129.571, 5.840, 27.545 False
138.820, 129.570, 5.841, 27.578 False
138.626, 129.570, 5.838, 27.611 False
138.432, 129.570, 5.832, 27.644 False
138.238, 129.570, 5.822, 27.677 False
138.044, 129.570, 5.809, 27.710 False
137.851, 129.569, 5.794, 27.743 False
137.658, 129.569, 5.775, 27.776 False
137.467, 129.569, 5.755, 27.809 False
137.276, 129.569, 5.732, 27.842 False
137.085, 129.568, 5.709, 27.875 False
136.896, 129.568, 5.683, 27.908 False
136.707, 129.568, 5.656, 27.941 False
136.520, 129.567, 5.629, 27.974 False
136.333, 129.567, 5.603, 28.007 False
136.147, 129.567, 5.579, 28.040 False
135.961, 129.566, 5.561, 28.073 False
135.776, 129.566, 5.548, 28.106 False
135.591, 129.566, 5.543, 28.139 False
135.406, 129.565, 5.548, 28.172 False
135.221, 129.565, 5.561, 28.205 False
135.035, 129.565, 5.583, 28.238 False
134.848, 129.564, 5.611, 28.271 False
134.660, 129.564, 5.644, 28.304 False
134.470, 129.564, 5.677, 28.337 False
134.280, 129.563, 5.704, 28.370 False
134.089, 129.563, 5.718, 28.403 False
133.899, 129.562, 5.711, 28.436 False
133.709, 129.562, 5.680, 28.469 False
133.522, 129.562, 5.628, 28.502 False
133.336, 129.561, 5.559, 28.535 False
133.154, 129.561, 5.475, 28.568 False
132.974, 129.560, 5.377, 28.601 False
132.799, 129.560, 5.267, 28.634 False
132.627, 129.559, 5.145, 28.667 False
132.460, 129.559, 5.014, 28.700 False
132.297, 129.558, 4.869, 28.733 False
132.139, 129.558, 4.710, 28.766 False
131.987, 129.557, 4.550, 28.799 False
131.840, 129.557, 4.391, 28.832 False
131.699, 129.557, 4.232, 28.865 False
131.562, 129.556, 4.076, 28.898 False
131.431, 129.556, 3.922, 28.931 False
131.304, 129.555, 3.776, 28.964 False
131.182, 129.555, 3.642, 28.997 False
131.064, 129.554, 3.509, 29.030 False
130.950, 129.554, 3.390, 29.063 False
130.840, 129.553, 3.265, 29.096 False
130.734, 129.553, 3.156, 29.129 False
130.632, 129.552, 3.048, 29.162 False
130.533, 129.552, 2.942, 29.195 False
130.437, 129.551, 2.839, 29.228 False
130.345, 129.551, 2.739, 29.261 False
130.256, 129.550, 2.641, 29.294 False
130.170, 129.550, 2.546, 29.327 False
130.087, 129.549, 2.454, 29.360 False
130.007, 129.549, 2.366, 29.393 False
129.930, 129.548, 2.280, 29.426 False
129.856, 129.548, 2.197, 29.459 False
129.785, 129.548, 2.117, 29.492 False
129.716, 129.547, 2.040, 29.525 False
129.650, 129.547, 1.965, 29.558 False
129.586, 129.547, 1.893, 29.591 False
129.524, 129.546, 1.824, 29.624 False
129.465, 129.546, 1.757, 29.657 False
129.407, 129.546, 1.693, 29.690 False
129.352, 129.545, 1.631, 29.723 False
129.299, 129.545, 1.571, 29.756 False
129.248, 129.545, 1.514, 29.789 False
129.199, 129.544, 1.458, 29.822 False
129.151, 129.544, 1.405, 29.855 False
129.106, 129.544, 1.354, 29.888 False
129.061, 129.543, 1.304, 29.921 False
129.019, 129.543, 1.256, 29.954 False
128.978, 129.543, 1.210, 29.987 False
128.939, 129.543, 1.166, 30.020 False
128.901, 129.542, 1.123, 30.053 False
128.864, 129.542, 1.082, 30.086 False
128.829, 129.542, 1.043, 30.119 False
128.795, 129.542, 1.004, 30.152 False
128.763, 129.542, 0.938, 30.185 False
128.734, 129.541, 0.862, 30.218 False
128.707, 129.541, 0.800, 30.251 False
128.682, 129.541, 0.750, 30.284 False
128.658, 129.541, 0.710, 30.317 False
128.635, 129.541, 0.677, 30.350 False
128.613, 129.541, 0.649, 30.383 False
128.591, 129.541, 0.626, 30.416 False
128.570, 129.540, 0.623, 30.449 False
128.549, 129.540, 0.637, 30.482 False
128.525, 129.540, 0.695, 30.515 False
128.500, 129.540, 0.748, 30.548 False
128.474, 129.540, 0.798, 30.581 False
128.446, 129.540, 0.858, 30.614 False
128.415, 129.539, 0.913, 30.647 False
128.384, 129.539, 0.951, 30.680 False
128.350, 129.539, 1.020, 30.713 False
128.312, 129.539, 1.135, 30.746 False
128.269, 129.538, 1.311, 30.779 False
128.219, 129.538, 1.507, 30.812 False
128.163, 129.538, 1.694, 30.845 False
128.101, 129.538, 1.857, 30.878 False
128.034, 129.537, 2.014, 30.911 False
127.963, 129.537, 2.170, 30.944 False
127.886, 129.536, 2.328, 30.977 False
127.803, 129.536, 2.487, 31.010 False
127.716, 129.535, 2.647, 31.043 False
127.623, 129.535, 2.808, 31.076 False
127.525, 129.534, 2.970, 31.109 False
127.422, 129.534, 3.132, 31.142 False
127.313, 129.533, 3.294, 31.175 False
127.199, 129.532, 3.456, 31.208 False
127.079, 129.532, 3.618, 31.241 False
126.954, 129.531, 3.779, 31.274 False
126.824, 129.530, 3.940, 31.307 False
126.689, 129.529, 4.099, 31.340 False
126.548, 129.529, 4.258, 31.373 False
126.402, 129.528, 4.416, 31.406 False
126.251, 129.527, 4.572, 31.439 False
126.094, 129.526, 4.721, 31.472 False
125.934, 129.525, 4.863, 31.505 False
125.768, 129.524, 4.992, 31.538 False
125.599, 129.524, 5.112, 31.571 False
125.426, 129.523, 5.217, 31.604 False
125.250, 129.522, 5.309, 31.637 False
125.072, 129.521, 5.388, 31.670 False
124.891, 129.520, 5.455, 31.703 False
124.709, 129.519, 5.511, 31.736 False
124.524, 129.518, 5.557, 31.769 False
124.339, 129.517, 5.593, 31.802 False
124.152, 129.516, 5.623, 31.835 False
123.965, 129.515, 5.642, 31.868 False
123.778, 129.514, 5.652, 31.901 False
123.590, 129.513, 5.648, 31.934 False
123.403, 129.512, 5.643, 31.967 False
123.215, 129.511, 5.640, 32.000 False
123.028, 129.510, 5.641, 32.033 False
122.841, 129.510, 5.643, 32.066 False
122.653, 129.509, 5.646, 32.099 False
122.465, 129.508, 5.648, 32.132 False
122.277, 129.507, 5.649, 32.165 False
122.089, 129.506, 5.648, 32.198 False
121.901, 129.505, 5.646, 32.231 False
121.713, 129.504, 5.640, 32.264 False
121.526, 129.503, 5.634, 32.297 False
121.339, 129.503, 5.624, 32.330 False
121.152, 129.502, 5.613, 32.363 False
120.965, 129.501, 5.600, 32.396 False
120.779, 129.500, 5.585, 32.429 False
120.594, 129.499, 5.569, 32.462 False
120.409, 129.499, 5.551, 32.495 False
120.224, 129.498, 5.531, 32.528 False
120.041, 129.497, 5.511, 32.561 False
119.858, 129.496, 5.488, 32.594 False
119.676, 129.496, 5.466, 32.627 False
119.494, 129.495, 5.441, 32.660 False
119.314, 129.494, 5.416, 32.693 False
119.134, 129.493, 5.390, 32.726 False
118.955, 129.493, 5.363, 32.759 False
118.777, 129.492, 5.335, 32.792 False
118.600, 129.491, 5.307, 32.825 False
118.424, 129.491, 5.278, 32.858 False
118.249, 129.490, 5.249, 32.891 False
118.075, 129.490, 5.218, 32.924 False
117.902, 129.489, 5.188, 32.957 False
117.730, 129.489, 5.157, 32.990 False
117.559, 129.488, 5.126, 33.023 False
117.389, 129.487, 5.095, 33.056 False
117.220, 129.487, 5.064, 33.089 False
117.052, 129.487, 5.032, 33.122 False
116.885, 129.487, 5.001, 33.155 False
116.719, 129.487, 4.983, 33.188 False
116.553, 129.486, 4.980, 33.221 False
116.387, 129.486, 4.966, 33.254 False
116.222, 129.486, 4.943, 33.287 False
116.058, 129.485, 4.912, 33.320 False
115.895, 129.485, 4.879, 33.353 False
115.734, 129.485, 4.844, 33.386 False
115.573, 129.484, 4.811, 33.419 False
115.414, 129.485, 4.776, 33.452 False
115.255, 129.485, 4.743, 33.485 False
115.098, 129.485, 4.709, 33.518 False
114.942, 129.486, 4.676, 33.551 False
114.787, 129.486, 4.642, 33.584 False
114.633, 129.486, 4.610, 33.617 False
114.480, 129.486, 4.578, 33.650 False
114.329, 129.486, 4.547, 33.683 False
114.178, 129.487, 4.514, 33.716 False
114.028, 129.487, 4.483, 33.749 False
113.880, 129.487, 4.451, 33.782 False
113.732, 129.487, 4.420, 33.815 False
113.585, 129.487, 4.385, 33.848 False
113.440, 129.487, 4.348, 33.881 False
113.297, 129.487, 4.302, 33.914 False
113.155, 129.487, 4.247, 33.947 False
113.015, 129.487, 4.190, 33.980 False
112.877, 129.487, 4.130, 34.013 False
112.740, 129.487, 4.079, 34.046 False
112.606, 129.487, 4.038, 34.079 False
112.472, 129.487, 3.993, 34.112 False
112.340, 129.487, 3.939, 34.145 False
112.211, 129.487, 3.882, 34.178 False
112.083, 129.487, 3.823, 34.211 False
111.957, 129.487, 3.773, 34.244 False
111.832, 129.487, 3.731, 34.277 False
111.709, 129.487, 3.684, 34.310 False
111.587, 129.487, 3.632, 34.343 False
111.468, 129.488, 3.576, 34.376 False
111.350, 129.488, 3.520, 34.409 False
111.234, 129.488, 3.463, 34.442 False
111.120, 129.488, 3.407, 34.475 False
111.008, 129.488, 3.351, 34.508 False
110.898, 129.489, 3.294, 34.541 False
110.790, 129.489, 3.238, 34.574 False
110.683, 129.489, 3.181, 34.607 False
110.579, 129.489, 3.125, 34.640 False
110.476, 129.489, 3.069, 34.673 False
110.375, 129.489, 3.014, 34.706 False
110.276, 129.489, 2.958, 34.739 False
110.179, 129.489, 2.903, 34.772 False
110.083, 129.489, 2.848, 34.805 False
109.990, 129.490, 2.793, 34.838 False
109.898, 129.490, 2.738, 34.871 False
109.808, 129.490, 2.685, 34.904 False
109.720, 129.490, 2.630, 34.937 False
109.634, 129.490, 2.577, 34.970 False
109.549, 129.490, 2.522, 35.003 False
109.466, 129.490, 2.469, 35.036 False
109.385, 129.490, 2.416, 35.069 False
109.306, 129.490, 2.364, 35.102 False
109.229, 129.490, 2.311, 35.135 False
109.153, 129.490, 2.269, 35.168 False
109.079, 129.490, 2.199, 35.201 False
109.007, 129.490, 2.132, 35.234 False
108.938, 129.490, 2.072, 35.267 False
108.870, 129.490, 2.015, 35.300 False
108.804, 129.490, 1.960, 35.333 False
108.740, 129.490, 1.905, 35.366 False
108.678, 129.490, 1.850, 35.399 False
108.617, 129.490, 1.812, 35.432 False
108.558, 129.490, 1.766, 35.465 False
108.500, 129.490, 1.718, 35.498 False
108.444, 129.490, 1.667, 35.531 False
108.390, 129.490, 1.616, 35.564 False
108.337, 129.490, 1.564, 35.597 False
108.286, 129.490, 1.512, 35.630 False
108.237, 129.490, 1.461, 35.663 False
108.190, 129.490, 1.411, 35.696 False
108.144, 129.490, 1.362, 35.729 False
108.100, 129.490, 1.314, 35.762 False
108.057, 129.490, 1.268, 35.795 False
108.016, 129.490, 1.223, 35.828 False
107.976, 129.490, 1.179, 35.861 False
107.938, 129.490, 1.136, 35.894 False
107.901, 129.490, 1.095, 35.927 False
107.865, 129.490, 1.055, 35.960 False
107.831, 129.490, 1.017, 35.993 False
107.798, 129.490, 0.980, 36.026 False
107.766, 129.490, 0.944, 36.059 False
107.736, 129.490, 0.910, 36.092 False
107.706, 129.490, 0.877, 36.125 False
107.677, 129.490, 0.845, 36.158 False
107.650, 129.490, 0.814, 36.191 False
107.624, 129.490, 0.784, 36.224 False
107.598, 129.490, 0.755, 36.257 False
107.573, 129.490, 0.728, 36.290 False
107.550, 129.490, 0.701, 36.323 False
107.527, 129.490, 0.675, 36.356 False
107.505, 129.490, 0.651, 36.389 False
107.484, 129.490, 0.627, 36.422 False
107.463, 129.490, 0.604, 36.455 False
107.444, 129.490, 0.582, 36.488 False
107.425, 129.490, 0.560, 36.521 False
107.406, 129.490, 0.540, 36.554 False
107.389, 129.490, 0.520, 36.587 False
107.372, 129.490, 0.501, 36.620 False
107.356, 129.490, 0.483, 36.653 False
107.340, 129.490, 0.465, 36.686 False
107.325, 129.490, 0.448, 36.719 False
107.310, 129.490, 0.432, 36.752 False
107.296, 129.490, 0.416, 36.785 False
107.283, 129.490, 0.401, 36.818 False
107.269, 129.490, 0.386, 36.851 False
107.257, 129.490, 0.372, 36.884 False
107.245, 129.490, 0.358, 36.917 False
107.233, 129.490, 0.345, 36.950 False
107.222, 129.490, 0.333, 36.983 False
107.211, 129.490, 0.321, 37.016 False
107.201, 129.490, 0.309, 37.049 False
107.190, 129.490, 0.298, 37.082 False
107.181, 129.490, 0.287, 37.115 False
107.171, 129.490, 0.276, 37.148 False
107.162, 129.490, 0.266, 37.181 False
107.154, 129.490, 0.256, 37.214 False
107.145, 129.490, 0.247, 37.247 False
107.137, 129.490, 0.238, 37.280 False
107.130, 129.490, 0.229, 37.313 False
107.122, 129.490, 0.221, 37.346 False
107.115, 129.490, 0.213, 37.379 False
107.108, 129.490, 0.205, 37.412 False
107.101, 129.490, 0.198, 37.445 False
107.095, 129.490, 0.190, 37.478 False
107.089, 129.490, 0.183, 37.511 False
107.083, 129.490, 0.177, 37.544 False
107.077, 129.490, 0.170, 37.577 False
107.071, 129.490, 0.164, 37.610 False
107.066, 129.490, 0.158, 37.643 False
107.061, 129.490, 0.152, 37.676 False
107.056, 129.490, 0.147, 37.709 False
107.051, 129.490, 0.141, 37.742 False
107.047, 129.490, 0.136, 37.775 False
107.042, 129.490, 0.131, 37.808 False
107.038, 129.490, 0.126, 37.841 False
107.034, 129.490, 0.122, 37.874 False
107.030, 129.490, 0.117, 37.907 False
107.026, 129.490, 0.112, 37.940 False
107.022, 129.489, 0.108, 37.973 False
107.019, 129.490, 0.104, 38.006 False
107.015, 129.490, 0.100, 38.039 False
107.012, 129.490, 0.097, 38.072 False
107.009, 129.490, 0.093, 38.105 False
107.006, 129.490, 0.090, 38.138 False
107.003, 129.490, 0.087, 38.171 False
107.000, 129.490, 0.083, 38.204 False
106.997, 129.490, 0.080, 38.237 False
106.995, 129.490, 0.077, 38.270 False
106.992, 129.490, 0.075, 38.303 False
106.990, 129.490, 0.072, 38.336 False
106.988, 129.490, 0.069, 38.369 False
106.985, 129.490, 0.067, 38.402 False
106.983, 129.490, 0.065, 38.435 False
106.983, 129.490, 0.003, 38.468 False
106.982, 129.490, 0.031, 38.501 False
106.981, 129.490, 0.026, 38.534 False
106.980, 129.490, 0.045, 38.567 False
106.978, 129.490, 0.047, 38.600 False
106.976, 129.490, 0.047, 38.633 False
106.975, 129.490, 0.046, 38.666 False
106.973, 129.490, 0.046, 38.699 False
106.972, 129.490, 0.045, 38.732 False
106.970, 129.490, 0.044, 38.765 False
106.969, 129.490, 0.043, 38.798 False
106.967, 129.490, 0.042, 38.831 False
106.966, 129.490, 0.040, 38.864 False
106.965, 129.490, 0.039, 38.897 False
106.963, 129.490, 0.038, 38.930 False
106.962, 129.490, 0.037, 38.963 False
106.961, 129.490, 0.036, 38.996 False
106.960, 129.490, 0.034, 39.029 False
106.959, 129.490, 0.033, 39.062 False
106.958, 129.490, 0.032, 39.095 False
106.957, 129.490, 0.031, 39.128 False
106.955, 129.490, 0.030, 39.161 False
106.955, 129.490, 0.029, 39.194 False
106.954, 129.490, 0.028, 39.227 False
106.953, 129.490, 0.027, 39.260 False
106.952, 129.490, 0.026, 39.293 False
106.951, 129.490, 0.025, 39.326 False
106.950, 129.490, 0.024, 39.359 False
106.949, 129.490, 0.023, 39.392 False
106.949, 129.490, 0.022, 39.425 False
106.948, 129.490, 0.021, 39.458 False
106.947, 129.490, 0.021, 39.491 False
106.947, 129.490, 0.020, 39.524 False
106.946, 129.490, 0.019, 39.557 False
106.946, 129.490, 0.001, 39.590 False
106.947, 129.490, -0.031, 39.623 False
106.948, 129.490, -0.026, 39.656 False
106.949, 129.490, -0.013, 39.689 False
106.949, 129.490, -0.002, 39.722 False
106.949, 129.490, 0.005, 39.755 False
106.948, 129.490, 0.011, 39.788 False
106.948, 129.490, 0.015, 39.821 False
106.947, 129.490, 0.017, 39.854 False
106.947, 129.490, 0.019, 39.887 False
106.946, 129.490, 0.021, 39.920 False
106.945, 129.490, 0.021, 39.953 False
106.944, 129.490, 0.022, 39.986 False
106.944, 129.490, 0.022, 40.019 False
106.943, 129.490, 0.022, 40.052 False
106.942, 129.490, 0.022, 40.085 False
106.942, 129.490, 0.021, 40.118 False
106.941, 129.490, 0.021, 40.151 False
106.940, 129.490, 0.020, 40.184 False
106.939, 129.490, 0.020, 40.217 False
106.939, 129.490, 0.019, 40.250 False
106.938, 129.490, 0.019, 40.283 False
106.939, 129.490, -0.003, 40.316 False
106.939, 129.490, -0.002, 40.349 False
106.939, 129.490, -0.002, 40.382 False
106.939, 129.490, -0.000, 40.415 False
106.940, 129.490, 0.001, 40.448 False
106.940, 129.490, 0.002, 40.481 False
106.940, 129.490, 0.003, 40.514 False
106.940, 129.490, 0.005, 40.547 False
106.939, 129.490, 0.007, 40.580 False
106.939, 129.490, 0.010, 40.613 False
106.939, 129.490, 0.013, 40.646 False
106.939, 129.490, 0.018, 40.679 False
106.938, 129.490, 0.023, 40.712 False
106.938, 129.490, 0.031, 40.745 False
106.937, 129.490, 0.034, 40.778 False
106.936, 129.491, 0.056, 40.811 False
106.932, 129.493, 0.110, 40.844 False
106.928, 129.496, 0.125, 40.877 False
106.922, 129.500, 0.166, 40.910 False
106.916, 129.505, 0.182, 40.943 False
106.909, 129.510, 0.211, 40.976 False
106.901, 129.515, 0.246, 41.009 False
106.891, 129.522, 0.301, 41.042 False
106.881, 129.527, 0.321, 41.075 False
106.869, 129.533, 0.380, 41.108 False
106.854, 129.540, 0.451, 41.141 False
106.839, 129.546, 0.465, 41.174 False
106.823, 129.552, 0.502, 41.207 False
106.807, 129.558, 0.510, 41.240 False
106.789, 129.563, 0.555, 41.273 False
106.770, 129.570, 0.607, 41.306 False
106.748, 129.576, 0.655, 41.339 False
106.726, 129.582, 0.689, 41.372 False
106.701, 129.589, 0.754, 41.405 False
106.675, 129.596, 0.809, 41.438 False
106.648, 129.602, 0.841, 41.471 False
106.619, 129.608, 0.907, 41.504 False
106.588, 129.615, 0.931, 41.537 False
106.557, 129.621, 0.937, 41.570 False
106.526, 129.628, 0.965, 41.603 False
106.493, 129.633, 1.002, 41.636 False
106.459, 129.638, 1.052, 41.669 False
106.423, 129.643, 1.100, 41.702 False
106.385, 129.648, 1.153, 41.735 False
106.346, 129.654, 1.203, 41.768 False
106.305, 129.659, 1.257, 41.801 False
106.262, 129.665, 1.305, 41.834 False
106.217, 129.671, 1.356, 41.867 False
106.171, 129.677, 1.403, 41.900 False
106.124, 129.683, 1.452, 41.933 False
106.074, 129.689, 1.498, 41.966 False
106.024, 129.694, 1.546, 41.999 False
105.971, 129.701, 1.591, 42.032 False
105.917, 129.707, 1.638, 42.065 False
105.862, 129.712, 1.682, 42.098 False
105.805, 129.719, 1.727, 42.131 False
105.747, 129.726, 1.772, 42.164 False
105.687, 129.732, 1.817, 42.197 False
105.626, 129.739, 1.859, 42.230 False
105.563, 129.746, 1.903, 42.263 False
105.499, 129.753, 1.944, 42.296 False
105.434, 129.759, 1.987, 42.329 False
105.367, 129.766, 2.028, 42.362 False
105.298, 129.773, 2.069, 42.395 False
105.229, 129.780, 2.108, 42.428 False
105.158, 129.788, 2.142, 42.461 False
105.087, 129.795, 2.168, 42.494 False
105.014, 129.803, 2.192, 42.527 False
104.941, 129.810, 2.212, 42.560 False
104.868, 129.818, 2.232, 42.593 False
104.793, 129.825, 2.249, 42.626 False
104.718, 129.833, 2.267, 42.659 False
104.643, 129.840, 2.283, 42.692 False
104.567, 129.848, 2.298, 42.725 False
104.491, 129.854, 2.310, 42.758 False
104.414, 129.861, 2.324, 42.791 False
104.336, 129.869, 2.336, 42.824 False
104.259, 129.876, 2.347, 42.857 False
104.181, 129.884, 2.357, 42.890 False
104.102, 129.891, 2.367, 42.923 False
104.024, 129.897, 2.375, 42.956 False
103.945, 129.904, 2.385, 42.989 False
103.865, 129.910, 2.392, 43.022 False
103.786, 129.917, 2.400, 43.055 False
103.706, 129.923, 2.406, 43.088 False
103.626, 129.929, 2.413, 43.121 False
103.545, 129.934, 2.419, 43.154 False
103.465, 129.939, 2.426, 43.187 False
103.384, 129.944, 2.430, 43.220 False
103.303, 129.949, 2.436, 43.253 False
103.222, 129.953, 2.440, 43.286 False
103.140, 129.958, 2.445, 43.319 False
103.059, 129.961, 2.448, 43.352 False
102.977, 129.965, 2.453, 43.385 False
102.896, 129.969, 2.456, 43.418 False
102.814, 129.972, 2.460, 43.451 False
102.732, 129.975, 2.462, 43.484 False
102.650, 129.977, 2.465, 43.517 False
102.567, 129.979, 2.467, 43.550 False
102.485, 129.980, 2.471, 43.583 False
102.403, 129.981, 2.472, 43.616 False
102.320, 129.982, 2.476, 43.649 False
102.237, 129.981, 2.470, 43.682 False
102.155, 129.978, 2.467, 43.715 False
102.073, 129.974, 2.470, 43.748 False
101.990, 129.970, 2.477, 43.781 False
101.907, 129.964, 2.474, 43.814 False
101.825, 129.959, 2.482, 43.847 False
101.742, 129.952, 2.477, 43.880 False
101.659, 129.946, 2.485, 43.913 False
